,date,State,District,Varity,Arrival,Min_Price,max_price,model price,year,month
0,2008-01-01,Karnataka,Mangalore(Dakshin Kannad),Wheat,0.19999999999999962,999.75,1000.32,1000.0,2008,1
1,2008-02-01,Karnataka,Mangalore(Dakshin Kannad),Wheat,0.19999999999999962,999.75,1000.32,1000.0,2008,2
2,2008-03-01,Karnataka,Mangalore(Dakshin Kannad),Wheat,0.19999999999999962,999.75,1000.32,1000.0,2008,3
3,2008-04-01,Karnataka,Mangalore(Dakshin Kannad),Wheat,0.19999999999999962,999.75,1000.32,1000.0,2008,4
4,2008-05-01,Karnataka,Mangalore(Dakshin Kannad),Wheat,0.19999999999999962,999.75,1000.32,1000.0,2008,5
5,2008-06-01,Karnataka,Mangalore(Dakshin Kannad),Wheat,0.19999999999999962,999.75,1000.32,1000.0,2008,6
6,2008-07-01,Karnataka,Mangalore(Dakshin Kannad),Wheat,0.19999999999999962,999.75,1000.32,1000.0,2008,7
7,2008-08-01,Karnataka,Mangalore(Dakshin Kannad),Wheat,0.19999999999999962,999.75,1000.32,1000.0,2008,8
8,2008-09-01,Karnataka,Mangalore(Dakshin Kannad),Wheat,0.19999999999999962,999.75,1000.32,1000.0,2008,9
9,2008-10-01,Karnataka,Mangalore(Dakshin Kannad),Wheat,0.19999999999999962,999.75,1000.32,1000.0,2008,10
10,2008-11-01,Karnataka,Mangalore(Dakshin Kannad),Wheat,0.19999999999999962,999.75,1000.32,1000.0,2008,11
11,2008-12-01,Karnataka,Mangalore(Dakshin Kannad),Wheat,0.19999999999999962,999.75,1000.32,1000.0,2008,12
12,2009-01-01,Karnataka,Mangalore(Dakshin Kannad),Wheat,0.19999999999999962,999.75,1000.32,1000.0,2009,1
13,2009-02-01,Karnataka,Mangalore(Dakshin Kannad),Wheat,0.19999999999999962,999.75,1000.32,1000.0,2009,2
14,2009-03-01,Karnataka,Mangalore(Dakshin Kannad),Wheat,0.19999999999999962,999.75,1000.32,1000.0,2009,3
15,2009-04-01,Karnataka,Mangalore(Dakshin Kannad),Wheat,0.19999999999999962,999.75,1000.32,1000.0,2009,4
16,2009-05-01,Karnataka,Mangalore(Dakshin Kannad),Wheat,0.19999999999999962,999.75,1000.32,1000.0,2009,5
17,2009-06-01,Karnataka,Mangalore(Dakshin Kannad),Wheat,0.19999999999999962,999.75,1000.32,1000.0,2009,6
18,2009-07-01,Karnataka,Mangalore(Dakshin Kannad),Wheat,0.19999999999999962,999.75,1000.32,1000.0,2009,7
19,2009-08-01,Karnataka,Mangalore(Dakshin Kannad),Wheat,0.19999999999999962,999.75,1000.32,1000.0,2009,8
20,2009-09-01,Karnataka,Mangalore(Dakshin Kannad),Wheat,0.2,975.0,1032.0,1000.0,2009,9
23,2009-10-01,Karnataka,Mangalore(Dakshin Kannad),Wheat,0.2,1000.0,1000.0,1000.0,2009,10
39,2009-11-01,Karnataka,Mangalore(Dakshin Kannad),Wheat,0.2,1000.0,1000.0,1000.0,2009,11
40,2009-12-01,Karnataka,Mangalore(Dakshin Kannad),Wheat,0.2,1000.0,1000.0,1000.0,2009,12
41,2010-01-01,Karnataka,Mangalore(Dakshin Kannad),Wheat,0.2,1000.0,1000.0,1000.0,2010,1
42,2010-02-01,Karnataka,Mangalore(Dakshin Kannad),Wheat,0.2,1000.0,1000.0,1000.0,2010,2
43,2010-03-01,Karnataka,Mangalore(Dakshin Kannad),Wheat,0.2,1000.0,1000.0,1000.0,2010,3
44,2010-04-01,Karnataka,Mangalore(Dakshin Kannad),Wheat,0.2,1000.0,1000.0,1000.0,2010,4
45,2010-05-01,Karnataka,Mangalore(Dakshin Kannad),Wheat,0.2,1000.0,1000.0,1000.0,2010,5
46,2010-06-01,Karnataka,Mangalore(Dakshin Kannad),Wheat,0.2,1000.0,1000.0,1000.0,2010,6
47,2010-07-01,Karnataka,Mangalore(Dakshin Kannad),Wheat,0.2,1000.0,1000.0,1000.0,2010,7
48,2010-08-01,Karnataka,Mangalore(Dakshin Kannad),Wheat,0.2,1000.0,1000.0,1000.0,2010,8
49,2010-09-01,Karnataka,Mangalore(Dakshin Kannad),Wheat,0.2,1000.0,1000.0,1000.0,2010,9
50,2010-10-01,Karnataka,Mangalore(Dakshin Kannad),Wheat,0.2,1000.0,1000.0,1000.0,2010,10
51,2010-11-01,Karnataka,Mangalore(Dakshin Kannad),Wheat,0.2,1000.0,1000.0,1000.0,2010,11
52,2010-12-01,Karnataka,Mangalore(Dakshin Kannad),Wheat,0.2,1000.0,1000.0,1000.0,2010,12
53,2011-01-01,Karnataka,Mangalore(Dakshin Kannad),Wheat,0.2,1000.0,1000.0,1000.0,2011,1
54,2011-02-01,Karnataka,Mangalore(Dakshin Kannad),Wheat,0.2,1000.0,1000.0,1000.0,2011,2
55,2011-03-01,Karnataka,Mangalore(Dakshin Kannad),Wheat,0.2,1000.0,1000.0,1000.0,2011,3
56,2011-04-01,Karnataka,Mangalore(Dakshin Kannad),Wheat,0.2,1000.0,1000.0,1000.0,2011,4
57,2011-05-01,Karnataka,Mangalore(Dakshin Kannad),Wheat,0.2,1000.0,1000.0,1000.0,2011,5
58,2011-06-01,Karnataka,Mangalore(Dakshin Kannad),Wheat,0.2,1000.0,1000.0,1000.0,2011,6
59,2011-07-01,Karnataka,Mangalore(Dakshin Kannad),Wheat,0.2,1000.0,1000.0,1000.0,2011,7
60,2011-08-01,Karnataka,Mangalore(Dakshin Kannad),Wheat,0.2,1000.0,1000.0,1000.0,2011,8
61,2011-09-01,Karnataka,Mangalore(Dakshin Kannad),Wheat,0.2,1000.0,1000.0,1000.0,2011,9
62,2011-10-01,Karnataka,Mangalore(Dakshin Kannad),Wheat,0.2,1000.0,1000.0,1000.0,2011,10
63,2011-11-01,Karnataka,Mangalore(Dakshin Kannad),Wheat,0.2,1000.0,1000.0,1000.0,2011,11
64,2011-12-01,Karnataka,Mangalore(Dakshin Kannad),Wheat,0.2,1000.0,1000.0,1000.0,2011,12
65,2012-01-01,Karnataka,Mangalore(Dakshin Kannad),Wheat,0.2,1000.0,1000.0,1000.0,2012,1
66,2012-02-01,Karnataka,Mangalore(Dakshin Kannad),Wheat,0.2,1000.0,1000.0,1000.0,2012,2
67,2012-03-01,Karnataka,Mangalore(Dakshin Kannad),Wheat,0.2,1000.0,1000.0,1000.0,2012,3
68,2012-04-01,Karnataka,Mangalore(Dakshin Kannad),Wheat,0.2,1000.0,1000.0,1000.0,2012,4
69,2012-05-01,Karnataka,Mangalore(Dakshin Kannad),Wheat,0.2,1000.0,1000.0,1000.0,2012,5
70,2012-06-01,Karnataka,Mangalore(Dakshin Kannad),Wheat,0.2,1000.0,1000.0,1000.0,2012,6
71,2012-07-01,Karnataka,Mangalore(Dakshin Kannad),Wheat,0.2,1000.0,1000.0,1000.0,2012,7
72,2012-08-01,Karnataka,Mangalore(Dakshin Kannad),Wheat,0.2,1000.0,1000.0,1000.0,2012,8
73,2012-09-01,Karnataka,Mangalore(Dakshin Kannad),Wheat,0.2,1000.0,1000.0,1000.0,2012,9
74,2012-10-01,Karnataka,Mangalore(Dakshin Kannad),Wheat,0.2,1000.0,1000.0,1000.0,2012,10
75,2012-11-01,Karnataka,Mangalore(Dakshin Kannad),Wheat,0.2,1000.0,1000.0,1000.0,2012,11
76,2012-12-01,Karnataka,Mangalore(Dakshin Kannad),Wheat,0.2,1000.0,1000.0,1000.0,2012,12
77,2013-01-01,Karnataka,Mangalore(Dakshin Kannad),Wheat,0.2,1000.0,1000.0,1000.0,2013,1
