,Unnamed: 0,date,State,District,Varity,Arrival,Min_Price,max_price,model price,year,month
0,0,2008-01-01,Madhya Pradesh,Indore,Maize,2.0,640.0,668.0,661.0,2008,1
1,1,2008-02-01,Madhya Pradesh,Indore,Maize,2.0,625.0,735.0,710.0,2008,2
16,2,2008-03-01,Madhya Pradesh,Indore,Maize,2.0,693.0,731.0,731.0,2008,3
19,3,2008-04-01,Madhya Pradesh,Indore,Maize,12.79189189189189,1012.4504504504505,1094.2432432432433,921.2342342342342,2008,4
20,4,2008-05-01,Madhya Pradesh,Indore,Maize,2.0,689.0,695.0,695.0,2008,5
45,5,2008-06-01,Madhya Pradesh,Indore,Maize,1.7,576.0,734.0,734.0,2008,6
80,6,2008-07-01,Madhya Pradesh,Indore,Maize,1.9,685.0,685.0,685.0,2008,7
118,7,2008-08-01,Madhya Pradesh,Indore,Maize,2.0,841.0,860.0,860.0,2008,8
145,8,2008-09-01,Madhya Pradesh,Indore,Maize,3.0,739.0,772.0,760.0,2008,9
173,9,2008-10-01,Madhya Pradesh,Indore,Maize,0.4,589.0,692.0,692.0,2008,10
208,10,2008-11-01,Madhya Pradesh,Indore,Maize,13.1,611.0,1158.0,746.0,2008,11
252,11,2008-12-01,Madhya Pradesh,Indore,Maize,42.5,700.0,715.0,715.0,2008,12
298,12,2009-01-01,Madhya Pradesh,Indore,Maize,3.1,668.0,738.0,732.0,2009,1
343,13,2009-02-01,Madhya Pradesh,Indore,Maize,2.0,721.0,727.0,726.0,2009,2
380,14,2009-03-01,Madhya Pradesh,Indore,Maize,3.1,675.0,755.0,711.0,2009,3
410,15,2009-04-01,Madhya Pradesh,Indore,Maize,2.0,751.0,812.0,812.0,2009,4
421,16,2009-05-01,Madhya Pradesh,Indore,Maize,1.0,777.0,837.0,837.0,2009,5
434,17,2009-06-01,Madhya Pradesh,Indore,Maize,12.79189189189189,1012.4504504504505,1094.2432432432433,921.2342342342342,2009,6
435,18,2009-07-01,Madhya Pradesh,Indore,Maize,2.3,905.0,939.0,921.0,2009,7
436,19,2009-08-01,Madhya Pradesh,Indore,Maize,2.3,819.0,971.0,916.0,2009,8
457,20,2009-09-01,Madhya Pradesh,Indore,Maize,7.7,923.0,970.0,950.0,2009,9
488,21,2009-10-01,Madhya Pradesh,Indore,Maize,0.2,0.0,0.0,918.0,2009,10
527,22,2009-11-01,Madhya Pradesh,Indore,Maize,7.9,741.0,917.0,875.0,2009,11
573,23,2009-12-01,Madhya Pradesh,Indore,Maize,2.8,841.0,941.0,872.0,2009,12
605,24,2010-01-01,Madhya Pradesh,Indore,Maize,1.4,916.0,945.0,945.0,2010,1
630,25,2010-02-01,Madhya Pradesh,Indore,Maize,1.7,885.0,954.0,954.0,2010,2
649,26,2010-03-01,Madhya Pradesh,Indore,Maize,0.5,0.0,0.0,929.0,2010,3
663,27,2010-04-01,Madhya Pradesh,Indore,Maize,0.3,840.0,950.0,0.0,2010,4
678,28,2010-05-01,Madhya Pradesh,Indore,Maize,6.3,750.0,854.0,0.0,2010,5
698,29,2010-06-01,Madhya Pradesh,Indore,Maize,0.5,0.0,0.0,894.0,2010,6
717,30,2010-07-01,Madhya Pradesh,Indore,Maize,0.8,978.0,990.0,0.0,2010,7
743,31,2010-08-01,Madhya Pradesh,Indore,Maize,1.1,1010.0,1043.0,0.0,2010,8
766,32,2010-09-01,Madhya Pradesh,Indore,Maize,1.7,800.0,0.0,0.0,2010,9
787,33,2010-10-01,Madhya Pradesh,Indore,Maize,13.2,809.0,1084.0,0.0,2010,10
822,34,2010-11-01,Madhya Pradesh,Indore,Maize,74.8,880.0,950.0,880.0,2010,11
866,35,2010-12-01,Madhya Pradesh,Indore,Maize,13.7,852.0,891.0,880.0,2010,12
912,36,2011-01-01,Madhya Pradesh,Indore,Maize,3.5,857.0,931.0,900.0,2011,1
953,37,2011-02-01,Madhya Pradesh,Indore,Maize,2.5,925.0,985.0,0.0,2011,2
988,38,2011-03-01,Madhya Pradesh,Indore,Maize,1.3,891.0,987.0,0.0,2011,3
