,date,State,District,Varity,Arrival,Min_Price,max_price,model price,year,month
0,2008-01-01,Karnataka,Mysore,Rice,115,982,982,982,2008,1
1,2008-02-01,Karnataka,Mysore,Rice,61,935,935,935,2008,2
2,2008-03-01,Karnataka,Mysore,Rice,14,940,940,940,2008,3
3,2008-04-01,Karnataka,Mysore,Rice,72,862,862,862,2008,4
4,2008-05-01,Karnataka,Mysore,Rice,357,1200,1300,900,2008,5
5,2008-06-01,Karnataka,Mysore,Rice,130,915,915,915,2008,6
6,2008-07-01,Karnataka,Mysore,Rice,4,721,721,721,2008,7
7,2008-08-01,Karnataka,Mysore,Rice,10,962,962,962,2008,8
8,2008-09-01,Karnataka,Mysore,Rice,329,1500,1700,1580,2008,9
9,2008-10-01,Karnataka,Mysore,Rice,82,1000,1050,1035,2008,10
10,2008-11-01,Karnataka,Mysore,Rice,63,980,982,980,2008,11
11,2008-12-01,Karnataka,Mysore,Rice,242,1750,2100,1350,2008,12
12,2009-01-01,Karnataka,Mysore,Rice,126,1300,1500,1400,2009,1
13,2009-02-01,Karnataka,Mysore,Rice,317,1400,1500,1450,2009,2
14,2009-03-01,Karnataka,Mysore,Rice,41,1090,1090,1490,2009,3
15,2009-04-01,Karnataka,Mysore,Rice,147,1400,1500,1450,2009,4
16,2009-05-01,Karnataka,Mysore,Rice,232,1350,1550,1450,2009,5
17,2009-06-01,Karnataka,Mysore,Rice,90,1400,1500,1450,2009,6
18,2009-07-01,Karnataka,Mysore,Rice,10,1200,1200,1200,2009,7
19,2009-08-01,Karnataka,Mysore,Rice,148,1300,1700,1500,2009,8
20,2009-09-01,Karnataka,Mysore,Rice,59,1500,1700,1600,2009,9
21,2009-10-01,Karnataka,Mysore,Rice,10,1300,1300,1300,2009,10
22,2009-11-01,Karnataka,Mysore,Rice,9,1250,1250,1350,2009,11
23,2009-12-01,Karnataka,Mysore,Rice,237,1300,1500,1400,2009,12
24,2010-01-01,Karnataka,Mysore,Rice,32,1300,1352,1420,2010,1
25,2010-02-01,Karnataka,Mysore,Rice,19,1420,1420,1450,2010,2
26,2010-03-01,Karnataka,Mysore,Rice,388,800,900,1420,2010,3
27,2010-04-01,Karnataka,Mysore,Rice,52,2000,2300,1430,2010,4
28,2010-05-01,Karnataka,Mysore,Rice,14,1300,1371,1405,2010,5
29,2010-06-01,Karnataka,Mysore,Rice,20,1536,1536,1500,2010,6
30,2010-07-01,Karnataka,Mysore,Rice,10,1380,1380,1428,2010,7
31,2010-08-01,Karnataka,Mysore,Rice,217,1800,2000,1430,2010,8
32,2010-09-01,Karnataka,Mysore,Rice,302,1500,1550,1420,2010,9
33,2010-10-01,Karnataka,Mysore,Rice,10,795,795,1400,2010,10
34,2010-11-01,Karnataka,Mysore,Rice,4,1500,1500,1500,2010,11
35,2010-12-01,Karnataka,Mysore,Rice,35,1330,1330,1500,2010,12
36,2011-01-01,Karnataka,Mysore,Rice,509,1000,1200,1100,2011,1
37,2011-02-01,Karnataka,Mysore,Rice,302,1300,1500,1400,2011,2
38,2011-03-01,Karnataka,Mysore,Rice,446,1400,1600,1500,2011,3
39,2011-04-01,Karnataka,Mysore,Rice,10,1300,1300,1300,2011,4
40,2011-05-01,Karnataka,Mysore,Rice,183,1300,1450,1400,2011,5
41,2011-06-01,Karnataka,Mysore,Rice,302,1400,1500,1450,2011,6
42,2011-07-01,Karnataka,Mysore,Rice,248,1000,1300,1450,2011,7
43,2011-08-01,Karnataka,Mysore,Rice,20,1300,1400,1370,2011,8
44,2011-09-01,Karnataka,Mysore,Rice,20,1300,1300,1300,2011,9
45,2011-10-01,Karnataka,Mysore,Rice,10,800,800,800,2011,10
46,2011-11-01,Karnataka,Mysore,Rice,76,1300,2520,1428,2011,11
47,2011-12-01,Karnataka,Mysore,Rice,109,1350,1350,1350,2011,12
48,2012-01-01,Karnataka,Mysore,Rice,105,1350,1560,1465,2012,1
49,2012-02-01,Karnataka,Mysore,Rice,12,1540,1540,1540,2012,2
50,2012-03-01,Karnataka,Mysore,Rice,10,1400,1400,1400,2012,3
51,2012-04-01,Karnataka,Mysore,Rice,51,1300,1470,1400,2012,4
52,2012-05-01,Karnataka,Mysore,Rice,126,1353,1600,1490,2012,5
53,2012-06-01,Karnataka,Mysore,Rice,10,1150,1150,1450,2012,6
54,2012-07-01,Karnataka,Mysore,Rice,275,1200,1400,1300,2012,7
55,2012-08-01,Karnataka,Mysore,Rice,42,1400,1600,1560,2012,8
