,date,State,District,Varity,Arrival,Min_Price,max_price,model price,year,month
0,2008-01-01,Karnataka,Gulbarga,Rice,47,1100,1250,1150,2008,1
1,2008-02-01,Karnataka,Gulbarga,Rice,53,1050,1400,1200,2008,2
2,2008-03-01,Karnataka,Gulbarga,Rice,55,1100,1250,1180,2008,3
3,2008-04-01,Karnataka,Gulbarga,Rice,47,1150,1250,1200,2008,4
4,2008-05-01,Karnataka,Gulbarga,Rice,47,1150,1250,1200,2008,5
5,2008-06-01,Karnataka,Gulbarga,Rice,48,1050,1400,1150,2008,6
6,2008-07-01,Karnataka,Gulbarga,Rice,47,1150,1250,1200,2008,7
7,2008-08-01,Karnataka,Gulbarga,Rice,40,1050,1400,1150,2008,8
8,2008-09-01,Karnataka,Gulbarga,Rice,55,1150,1250,1200,2008,9
9,2008-10-01,Karnataka,Gulbarga,Rice,45,1100,1250,1180,2008,10
10,2008-11-01,Karnataka,Gulbarga,Rice,52,1150,1250,1200,2008,11
11,2008-12-01,Karnataka,Gulbarga,Rice,13,1150,1250,1200,2008,12
12,2009-01-01,Karnataka,Gulbarga,Rice,63,1275,1540,1475,2009,1
13,2009-02-01,Karnataka,Gulbarga,Rice,78,1500,1600,1550,2009,2
14,2009-03-01,Karnataka,Gulbarga,Rice,75,1500,1600,1550,2009,3
15,2009-04-01,Karnataka,Gulbarga,Rice,75,1500,1600,1550,2009,4
16,2009-05-01,Karnataka,Gulbarga,Rice,74,1450,1600,1500,2009,5
17,2009-06-01,Karnataka,Gulbarga,Rice,77,1500,1600,1550,2009,6
18,2009-07-01,Karnataka,Gulbarga,Rice,70,1275,1575,1475,2009,7
19,2009-08-01,Karnataka,Gulbarga,Rice,55,1400,1600,1500,2009,8
20,2009-09-01,Karnataka,Gulbarga,Rice,65,1280,1575,1475,2009,9
21,2009-10-01,Karnataka,Gulbarga,Rice,61,1400,1570,1450,2009,10
22,2009-11-01,Karnataka,Gulbarga,Rice,58,1440,1640,1520,2009,11
23,2009-12-01,Karnataka,Gulbarga,Rice,62,1275,1550,1475,2009,12
24,2010-01-01,Karnataka,Gulbarga,Rice,24,1200,1700,1700,2010,1
25,2010-02-01,Karnataka,Gulbarga,Rice,28,1150,1750,1750,2010,2
26,2010-03-01,Karnataka,Gulbarga,Rice,23,1200,1550,1550,2010,3
27,2010-04-01,Karnataka,Gulbarga,Rice,30,1250,1600,1600,2010,4
28,2010-05-01,Karnataka,Gulbarga,Rice,18,1100,1350,1350,2010,5
29,2010-06-01,Karnataka,Gulbarga,Rice,25,1200,1425,1425,2010,6
30,2010-07-01,Karnataka,Gulbarga,Rice,22,1200,1400,1400,2010,7
31,2010-08-01,Karnataka,Gulbarga,Rice,16,1250,1550,1550,2010,8
32,2010-09-01,Karnataka,Gulbarga,Rice,18,1200,1375,1375,2010,9
33,2010-10-01,Karnataka,Gulbarga,Rice,14,1250,1400,1400,2010,10
34,2010-11-01,Karnataka,Gulbarga,Rice,13,1200,1375,1375,2010,11
35,2010-12-01,Karnataka,Gulbarga,Rice,12,1200,1450,1450,2010,12
36,2011-01-01,Karnataka,Gulbarga,Rice,8,900,1450,1300,2011,1
37,2011-02-01,Karnataka,Gulbarga,Rice,10,900,1500,1350,2011,2
38,2011-03-01,Karnataka,Gulbarga,Rice,25,1300,1800,1550,2011,3
39,2011-04-01,Karnataka,Gulbarga,Rice,11,900,1500,1300,2011,4
40,2011-05-01,Karnataka,Gulbarga,Rice,15,1000,1500,1300,2011,5
41,2011-06-01,Karnataka,Gulbarga,Rice,43,1300,2050,1800,2011,6
42,2011-07-01,Karnataka,Gulbarga,Rice,22,1100,1600,1300,2011,7
43,2011-08-01,Karnataka,Gulbarga,Rice,22,1150,1650,1300,2011,8
44,2011-09-01,Karnataka,Gulbarga,Rice,22,1150,1650,1300,2011,9
45,2011-10-01,Karnataka,Gulbarga,Rice,14,1100,1650,1350,2011,10
