,date,State,District,Varity,Arrival,Min_Price,max_price,model price,year,month
0,2008-01-01,Karnataka,Udupi,Rice,5.0,1050.0,1400.0,1360.0,2008,1
3,2008-02-01,Karnataka,Udupi,Rice,5.0,1050.0,1400.0,1350.0,2008,2
7,2008-03-01,Karnataka,Udupi,Rice,5.0,1050.0,1450.0,1370.0,2008,3
15,2008-04-01,Karnataka,Udupi,Rice,2.0,1050.0,1450.0,1350.0,2008,4
22,2008-05-01,Karnataka,Udupi,Rice,2.0,1050.0,1450.0,1350.0,2008,5
26,2008-06-01,Karnataka,Udupi,Rice,2.0,1400.0,1750.0,1660.0,2008,6
31,2008-07-01,Karnataka,Udupi,Rice,2.0,1850.0,1950.0,1900.0,2008,7
35,2008-08-01,Karnataka,Udupi,Rice,2.0,1050.0,1400.0,1360.0,2008,8
41,2008-09-01,Karnataka,Udupi,Rice,2.0,1850.0,1950.0,1880.0,2008,9
44,2008-10-01,Karnataka,Udupi,Rice,2.0,1050.0,1400.0,1360.0,2008,10
59,2008-11-01,Karnataka,Udupi,Rice,2.0,1050.0,1400.0,1350.0,2008,11
60,2008-12-01,Karnataka,Udupi,Rice,2.0,1800.0,1850.0,1825.0,2008,12
61,2009-01-01,Karnataka,Udupi,Rice,2.0,1800.0,1848.6486486486488,1824.3243243243244,2009,1
62,2009-02-01,Karnataka,Udupi,Rice,2.0,1800.0,1847.2972972972973,1823.6486486486488,2009,2
63,2009-03-01,Karnataka,Udupi,Rice,2.0,1800.0,1845.945945945946,1822.972972972973,2009,3
64,2009-04-01,Karnataka,Udupi,Rice,2.0,1800.0,1844.5945945945946,1822.2972972972973,2009,4
65,2009-05-01,Karnataka,Udupi,Rice,2.0,1800.0,1843.2432432432433,1821.6216216216217,2009,5
66,2009-06-01,Karnataka,Udupi,Rice,2.0,1800.0,1841.8918918918919,1820.945945945946,2009,6
67,2009-07-01,Karnataka,Udupi,Rice,2.0,1800.0,1840.5405405405406,1820.2702702702702,2009,7
68,2009-08-01,Karnataka,Udupi,Rice,2.0,1800.0,1839.1891891891892,1819.5945945945946,2009,8
69,2009-09-01,Karnataka,Udupi,Rice,2.0,1800.0,1837.837837837838,1818.918918918919,2009,9
70,2009-10-01,Karnataka,Udupi,Rice,2.0,1800.0,1836.4864864864865,1818.2432432432433,2009,10
71,2009-11-01,Karnataka,Udupi,Rice,2.0,1800.0,1835.1351351351352,1817.5675675675675,2009,11
72,2009-12-01,Karnataka,Udupi,Rice,2.0,1800.0,1833.7837837837837,1816.8918918918919,2009,12
73,2010-01-01,Karnataka,Udupi,Rice,2.0,1800.0,1832.4324324324325,1816.2162162162163,2010,1
74,2010-02-01,Karnataka,Udupi,Rice,2.0,1800.0,1831.081081081081,1815.5405405405406,2010,2
75,2010-03-01,Karnataka,Udupi,Rice,2.0,1800.0,1829.7297297297298,1814.8648648648648,2010,3
76,2010-04-01,Karnataka,Udupi,Rice,2.0,1800.0,1828.3783783783783,1814.1891891891892,2010,4
77,2010-05-01,Karnataka,Udupi,Rice,2.0,1800.0,1827.027027027027,1813.5135135135135,2010,5
78,2010-06-01,Karnataka,Udupi,Rice,2.0,1800.0,1825.6756756756756,1812.837837837838,2010,6
79,2010-07-01,Karnataka,Udupi,Rice,2.0,1800.0,1824.3243243243244,1812.162162162162,2010,7
80,2010-08-01,Karnataka,Udupi,Rice,2.0,1800.0,1822.972972972973,1811.4864864864865,2010,8
81,2010-09-01,Karnataka,Udupi,Rice,2.0,1800.0,1821.6216216216217,1810.8108108108108,2010,9
82,2010-10-01,Karnataka,Udupi,Rice,2.0,1800.0,1820.2702702702702,1810.1351351351352,2010,10
83,2010-11-01,Karnataka,Udupi,Rice,2.0,1800.0,1818.918918918919,1809.4594594594594,2010,11
84,2010-12-01,Karnataka,Udupi,Rice,2.0,1800.0,1817.5675675675675,1808.7837837837837,2010,12
85,2011-01-01,Karnataka,Udupi,Rice,2.0,1800.0,1816.2162162162163,1808.1081081081081,2011,1
86,2011-02-01,Karnataka,Udupi,Rice,2.0,1800.0,1814.8648648648648,1807.4324324324325,2011,2
87,2011-03-01,Karnataka,Udupi,Rice,2.0,1800.0,1813.5135135135135,1806.7567567567567,2011,3
88,2011-04-01,Karnataka,Udupi,Rice,2.0,1800.0,1812.162162162162,1806.081081081081,2011,4
89,2011-05-01,Karnataka,Udupi,Rice,2.0,1800.0,1810.8108108108108,1805.4054054054054,2011,5
90,2011-06-01,Karnataka,Udupi,Rice,2.0,1800.0,1809.4594594594594,1804.7297297297298,2011,6
91,2011-07-01,Karnataka,Udupi,Rice,2.0,1800.0,1808.1081081081081,1804.054054054054,2011,7
92,2011-08-01,Karnataka,Udupi,Rice,2.0,1800.0,1806.7567567567567,1803.3783783783783,2011,8
93,2011-09-01,Karnataka,Udupi,Rice,2.0,1800.0,1805.4054054054054,1802.7027027027027,2011,9
94,2011-10-01,Karnataka,Udupi,Rice,2.0,1800.0,1804.054054054054,1802.027027027027,2011,10
95,2011-11-01,Karnataka,Udupi,Rice,2.0,1800.0,1802.7027027027027,1801.3513513513512,2011,11
96,2011-12-01,Karnataka,Udupi,Rice,2.0,1800.0,1801.3513513513512,1800.6756756756756,2011,12
97,2012-01-01,Karnataka,Udupi,Rice,2.0,1800.0,1800.0,1800.0,2012,1
98,2012-02-01,Karnataka,Udupi,Rice,3.0,1800.0,1800.0,1800.0,2012,2
99,2012-03-01,Karnataka,Udupi,Rice,3.0,1800.0,1800.0,1800.0,2012,3
102,2012-04-01,Karnataka,Udupi,Rice,28.0,1700.0,2100.0,1950.0,2012,4
103,2012-05-01,Karnataka,Udupi,Rice,53.0,1600.0,2400.0,2100.0,2012,5
105,2012-06-01,Karnataka,Udupi,Rice,28.0,2100.0,2500.0,2350.0,2012,6
106,2012-07-01,Karnataka,Udupi,Rice,3.0,2600.0,2600.0,2600.0,2012,7
107,2012-08-01,Karnataka,Udupi,Rice,3.0,2600.0,2600.0,2600.0,2012,8
108,2012-09-01,Karnataka,Udupi,Rice,9.0,3610.0,3610.0,3610.0,2012,9
109,2012-10-01,Karnataka,Udupi,Rice,15.0,4620.0,4620.0,4620.0,2012,10
110,2012-11-01,Karnataka,Udupi,Rice,9.0,3160.0,3510.0,3410.0,2012,11
111,2012-12-01,Karnataka,Udupi,Rice,3.0,1700.0,2400.0,2200.0,2012,12
113,2013-01-01,Karnataka,Udupi,Rice,1.0,2000.0,2000.0,2000.0,2013,1
