,date,State,District,Varity,Arrival,Min_Price,max_price,model price,year,month
2846,2015-05-01,Karnataka,Bijapura,Wheat,24.0,1700.0,2800.0,2200.0,2015,5
2900,2015-06-01,Karnataka,Bijapura,Wheat,10.0,1650.0,2800.0,2200.0,2015,6
2954,2015-07-01,Karnataka,Bijapura,Wheat,55.0,1650.0,2800.0,2200.0,2015,7
2999,2015-08-01,Karnataka,Bijapura,Wheat,29.0,1700.0,2800.0,2200.0,2015,8
3026,2015-09-01,Karnataka,Bijapura,Wheat,3.0,1650.0,2800.0,2200.0,2015,9
3071,2015-10-01,Karnataka,Bijapura,Wheat,16.0,1700.0,2900.0,2300.0,2015,10
3114,2015-11-01,Karnataka,Bijapura,Wheat,15.0,2800.0,3200.0,3000.0,2015,11
3142,2015-12-01,Karnataka,Bijapura,Wheat,13.0,2400.0,3000.0,2500.0,2015,12
3163,2016-01-01,Karnataka,Bijapura,Wheat,1.0,2400.0,3000.0,2500.0,2016,1
3171,2016-02-01,Karnataka,Bijapura,Wheat,4.0,3000.0,3200.0,3100.0,2016,2
3183,2016-03-01,Karnataka,Bijapura,Wheat,1.0,1700.0,2800.0,2500.0,2016,3
3209,2016-04-01,Karnataka,Bijapura,Wheat,9.0,2600.0,3000.0,2800.0,2016,4
3225,2016-05-01,Karnataka,Bijapura,Wheat,2.0,3150.0,3150.0,3150.0,2016,5
3240,2016-06-01,Karnataka,Bijapura,Wheat,8.0,2800.0,3200.0,3000.0,2016,6
3253,2016-07-01,Karnataka,Bijapura,Wheat,6.0,3200.0,3400.0,3300.0,2016,7
3260,2016-08-01,Karnataka,Bijapura,Wheat,2.0,1700.0,3000.0,2300.0,2016,8
3265,2016-09-01,Karnataka,Bijapura,Wheat,10.0,2000.0,2000.0,2000.0,2016,9
3271,2016-10-01,Karnataka,Bijapura,Wheat,1.0,2800.0,3000.0,2900.0,2016,10
3281,2016-11-01,Karnataka,Bijapura,Wheat,7.0,3000.0,3100.0,3050.0,2016,11
3294,2016-12-01,Karnataka,Bijapura,Wheat,16.0,2600.0,3000.0,2800.0,2016,12
3318,2017-01-01,Karnataka,Bijapura,Wheat,2.0,2600.0,3000.0,2800.0,2017,1
3347,2017-02-01,Karnataka,Bijapura,Wheat,1.0,2600.0,3000.0,2800.0,2017,2
3369,2017-03-01,Karnataka,Bijapura,Wheat,17.0,3000.0,3800.0,3400.0,2017,3
3421,2017-04-01,Karnataka,Bijapura,Wheat,13.0,3000.0,3800.0,3400.0,2017,4
3461,2017-05-01,Karnataka,Bijapura,Wheat,21.0,3000.0,3800.0,3400.0,2017,5
3504,2017-06-01,Karnataka,Bijapura,Wheat,3.0,3000.0,3800.0,3500.0,2017,6
3539,2017-07-01,Karnataka,Bijapura,Wheat,3.0,3000.0,3800.0,3500.0,2017,7
3540,2017-08-01,Karnataka,Bijapura,Wheat,3.0,3000.0,3800.0,3500.0,2017,8
3541,2017-09-01,Karnataka,Bijapura,Wheat,3.0,3000.0,3800.0,3500.0,2017,9
3542,2017-10-01,Karnataka,Bijapura,Wheat,3.0,3000.0,3800.0,3500.0,2017,10
3543,2017-11-01,Karnataka,Bijapura,Wheat,3.0,3000.0,3800.0,3500.0,2017,11
3544,2017-12-01,Karnataka,Bijapura,Wheat,3.0,3000.0,3800.0,3500.0,2017,12
