,date,State,District,Varity,Arrival,Min_Price,max_price,model price,year,month
296,2009-12-01,Karnataka,Mysore,Wheat,7.0,1500.0,1800.0,1650.0,2009,12
301,2010-01-01,Karnataka,Mysore,Wheat,12.0,1700.0,1900.0,1800.0,2010,1
305,2010-02-01,Karnataka,Mysore,Wheat,110.0,950.0,1100.0,1505.0,2010,2
314,2010-03-01,Karnataka,Mysore,Wheat,62.0,1700.0,2160.0,1900.0,2010,3
329,2010-04-01,Karnataka,Mysore,Wheat,9.0,1600.0,2000.0,1800.0,2010,4
341,2010-05-01,Karnataka,Mysore,Wheat,24.0,1600.0,1800.0,1700.0,2010,5
355,2010-06-01,Karnataka,Mysore,Wheat,30.0,1015.0,1015.0,1505.0,2010,6
370,2010-07-01,Karnataka,Mysore,Wheat,3.0,1800.0,2000.0,1900.0,2010,7
386,2010-08-01,Karnataka,Mysore,Wheat,13.0,1800.0,2000.0,1900.0,2010,8
396,2010-09-01,Karnataka,Mysore,Wheat,6.0,1800.0,2000.0,1900.0,2010,9
405,2010-10-01,Karnataka,Mysore,Wheat,7.0,1800.0,2000.0,1900.0,2010,10
411,2010-11-01,Karnataka,Mysore,Wheat,11.0,1900.0,2300.0,2100.0,2010,11
420,2010-12-01,Karnataka,Mysore,Wheat,16.0,1800.0,2000.0,1900.0,2010,12
435,2011-01-01,Karnataka,Mysore,Wheat,14.0,2000.0,2300.0,2150.0,2011,1
443,2011-02-01,Karnataka,Mysore,Wheat,10.0,1900.0,2200.0,2100.0,2011,2
453,2011-03-01,Karnataka,Mysore,Wheat,6.0,1800.0,2100.0,1950.0,2011,3
462,2011-04-01,Karnataka,Mysore,Wheat,33.0,1800.0,2100.0,1950.0,2011,4
472,2011-05-01,Karnataka,Mysore,Wheat,2.0,1700.0,2000.0,1850.0,2011,5
485,2011-06-01,Karnataka,Mysore,Wheat,46.0,1800.0,2100.0,1950.0,2011,6
496,2011-07-01,Karnataka,Mysore,Wheat,28.0,1600.0,1800.0,1700.0,2011,7
509,2011-08-01,Karnataka,Mysore,Wheat,11.0,1680.0,2000.0,1800.0,2011,8
520,2011-09-01,Karnataka,Mysore,Wheat,24.0,1600.0,1900.0,1750.0,2011,9
534,2011-10-01,Karnataka,Mysore,Wheat,11.0,1700.0,2000.0,1850.0,2011,10
540,2011-11-01,Karnataka,Mysore,Wheat,5.0,1700.0,2000.0,1850.0,2011,11
552,2011-12-01,Karnataka,Mysore,Wheat,12.0,1800.0,2200.0,2000.0,2011,12
565,2012-01-01,Karnataka,Mysore,Wheat,16.0,1800.0,2150.0,1950.0,2012,1
581,2012-02-01,Karnataka,Mysore,Wheat,11.0,1800.0,2200.0,2000.0,2012,2
595,2012-03-01,Karnataka,Mysore,Wheat,5.0,1800.0,2100.0,1950.0,2012,3
610,2012-04-01,Karnataka,Mysore,Wheat,7.0,1800.0,2000.0,1900.0,2012,4
622,2012-05-01,Karnataka,Mysore,Wheat,7.0,1800.0,2120.0,1950.0,2012,5
635,2012-06-01,Karnataka,Mysore,Wheat,2.0,1800.0,2100.0,1950.0,2012,6
652,2012-07-01,Karnataka,Mysore,Wheat,28.0,1800.0,2080.0,1925.0,2012,7
666,2012-08-01,Karnataka,Mysore,Wheat,17.0,1440.0,1440.0,1440.0,2012,8
676,2012-09-01,Karnataka,Mysore,Wheat,210.0,2000.0,2440.0,2200.0,2012,9
686,2012-10-01,Karnataka,Mysore,Wheat,6.0,1800.0,2000.0,1900.0,2012,10
691,2012-11-01,Karnataka,Mysore,Wheat,2.0,2120.0,2400.0,2250.0,2012,11
700,2012-12-01,Karnataka,Mysore,Wheat,12.0,2400.0,2500.0,2450.0,2012,12
706,2013-01-01,Karnataka,Mysore,Wheat,2.0,2000.0,2150.0,2075.0,2013,1
713,2013-02-01,Karnataka,Mysore,Wheat,11.0,2100.0,2400.0,2250.0,2013,2
716,2013-03-01,Karnataka,Mysore,Wheat,20.0,2000.0,2600.0,2300.0,2013,3
725,2013-04-01,Karnataka,Mysore,Wheat,37.0,2000.0,2300.0,2150.0,2013,4
727,2013-05-01,Karnataka,Mysore,Wheat,6.0,2100.0,2700.0,2400.0,2013,5
736,2013-06-01,Karnataka,Mysore,Wheat,16.0,2200.0,2800.0,2500.0,2013,6
742,2013-07-01,Karnataka,Mysore,Wheat,5.0,2200.0,2800.0,2500.0,2013,7
749,2013-08-01,Karnataka,Mysore,Wheat,5.166666666666667,2266.6666666666665,2800.0,2533.3333333333335,2013,8
750,2013-09-01,Karnataka,Mysore,Wheat,5.333333333333333,2333.3333333333335,2800.0,2566.6666666666665,2013,9
751,2013-10-01,Karnataka,Mysore,Wheat,5.5,2400.0,2800.0,2600.0,2013,10
752,2013-11-01,Karnataka,Mysore,Wheat,5.666666666666667,2466.6666666666665,2800.0,2633.3333333333335,2013,11
753,2013-12-01,Karnataka,Mysore,Wheat,5.833333333333333,2533.3333333333335,2800.0,2666.6666666666665,2013,12
754,2014-01-01,Karnataka,Mysore,Wheat,6.0,2600.0,2800.0,2700.0,2014,1
764,2014-02-01,Karnataka,Mysore,Wheat,13.0,2800.0,3100.0,2950.0,2014,2
770,2014-03-01,Karnataka,Mysore,Wheat,140.0,2600.0,2800.0,2700.0,2014,3
779,2014-04-01,Karnataka,Mysore,Wheat,14.0,2400.0,3000.0,2750.0,2014,4
782,2014-05-01,Karnataka,Mysore,Wheat,31.0,2400.0,2800.0,2600.0,2014,5
788,2014-06-01,Karnataka,Mysore,Wheat,5.0,2400.0,2800.0,2600.0,2014,6
795,2014-07-01,Karnataka,Mysore,Wheat,17.0,2400.0,2600.0,2500.0,2014,7
810,2014-08-01,Karnataka,Mysore,Wheat,5.0,2400.0,2800.0,2600.0,2014,8
817,2014-09-01,Karnataka,Mysore,Wheat,4.0,2500.0,3000.0,2750.0,2014,9
829,2014-10-01,Karnataka,Mysore,Wheat,12.0,1740.0,1740.0,1740.0,2014,10
836,2014-11-01,Karnataka,Mysore,Wheat,20.0,1750.0,1750.0,1750.0,2014,11
852,2014-12-01,Karnataka,Mysore,Wheat,24.0,2500.0,3100.0,2800.0,2014,12
863,2015-01-01,Karnataka,Mysore,Wheat,60.0,2500.0,3000.0,2750.0,2015,1
877,2015-02-01,Karnataka,Mysore,Wheat,4890.0,1322.0,1364.0,1351.0,2015,2
887,2015-03-01,Karnataka,Mysore,Wheat,25.0,2200.0,2500.0,2350.0,2015,3
899,2015-04-01,Karnataka,Mysore,Wheat,82.0,2400.0,2800.0,2600.0,2015,4
908,2015-05-01,Karnataka,Mysore,Wheat,9.0,2400.0,3100.0,2750.0,2015,5
914,2015-06-01,Karnataka,Mysore,Wheat,7.0,2300.0,3000.0,2650.0,2015,6
923,2015-07-01,Karnataka,Mysore,Wheat,18.0,2300.0,3000.0,2650.0,2015,7
933,2015-08-01,Karnataka,Mysore,Wheat,9.0,2400.0,3000.0,2700.0,2015,8
938,2015-09-01,Karnataka,Mysore,Wheat,18.0,2200.0,3000.0,2600.0,2015,9
944,2015-10-01,Karnataka,Mysore,Wheat,5.0,2600.0,3200.0,2900.0,2015,10
954,2015-11-01,Karnataka,Mysore,Wheat,11.0,2400.0,2900.0,2650.0,2015,11
958,2015-12-01,Karnataka,Mysore,Wheat,17.0,2600.0,2800.0,2700.0,2015,12
967,2016-01-01,Karnataka,Mysore,Wheat,21.0,2800.0,3000.0,2900.0,2016,1
974,2016-02-01,Karnataka,Mysore,Wheat,21.0,2600.0,3100.0,2850.0,2016,2
975,2016-03-01,Karnataka,Mysore,Wheat,8.0,2800.0,3200.0,3000.0,2016,3
983,2016-04-01,Karnataka,Mysore,Wheat,16.0,2600.0,2800.0,2600.0,2016,4
989,2016-05-01,Karnataka,Mysore,Wheat,3.0,2600.0,2800.0,2700.0,2016,5
999,2016-06-01,Karnataka,Mysore,Wheat,13.0,2600.0,2900.0,2750.0,2016,6
1009,2016-07-01,Karnataka,Mysore,Wheat,4.0,2600.0,3000.0,2800.0,2016,7
1015,2016-08-01,Karnataka,Mysore,Wheat,21.0,2800.0,3000.0,2900.0,2016,8
1026,2016-09-01,Karnataka,Mysore,Wheat,8.0,2600.0,2800.0,2700.0,2016,9
1032,2016-10-01,Karnataka,Mysore,Wheat,9.0,2600.0,3000.0,2800.0,2016,10
1044,2016-11-01,Karnataka,Mysore,Wheat,231.0,2800.0,3000.0,2900.0,2016,11
1051,2016-12-01,Karnataka,Mysore,Wheat,8.0,2800.0,3200.0,3000.0,2016,12
1063,2017-01-01,Karnataka,Mysore,Wheat,16.0,1700.0,1700.0,1700.0,2017,1
1069,2017-02-01,Karnataka,Mysore,Wheat,3.0,2600.0,3200.0,3000.0,2017,2
1078,2017-03-01,Karnataka,Mysore,Wheat,13.0,2400.0,3200.0,2800.0,2017,3
1086,2017-04-01,Karnataka,Mysore,Wheat,36.0,2600.0,3000.0,2800.0,2017,4
1090,2017-05-01,Karnataka,Mysore,Wheat,3.0,2600.0,3000.0,2800.0,2017,5
1095,2017-06-01,Karnataka,Mysore,Wheat,10.0,2800.0,3200.0,3000.0,2017,6
1103,2017-07-01,Karnataka,Mysore,Wheat,10.0,2800.0,3200.0,3000.0,2017,7
1104,2017-08-01,Karnataka,Mysore,Wheat,10.0,2800.0,3200.0,3000.0,2017,8
1105,2017-09-01,Karnataka,Mysore,Wheat,10.0,2800.0,3200.0,3000.0,2017,9
1106,2017-10-01,Karnataka,Mysore,Wheat,10.0,2800.0,3200.0,3000.0,2017,10
1107,2017-11-01,Karnataka,Mysore,Wheat,10.0,2800.0,3200.0,3000.0,2017,11
1108,2017-12-01,Karnataka,Mysore,Wheat,10.0,2800.0,3200.0,3000.0,2017,12
