,date,State,District,Varity,Arrival,Min_Price,max_price,model price,year,month
0,2008-01-01,Karnataka,Davangere,Wheat,128.05555555555554,1806.787037037037,1945.6296296296296,1879.912037037037,2008,1
1,2008-02-01,Karnataka,Davangere,Wheat,128.05555555555554,1806.787037037037,1945.6296296296296,1879.912037037037,2008,2
2,2008-03-01,Karnataka,Davangere,Wheat,128.05555555555554,1806.787037037037,1945.6296296296296,1879.912037037037,2008,3
3,2008-04-01,Karnataka,Davangere,Wheat,128.05555555555554,1806.787037037037,1945.6296296296296,1879.912037037037,2008,4
4,2008-05-01,Karnataka,Davangere,Wheat,128.05555555555554,1806.787037037037,1945.6296296296296,1879.912037037037,2008,5
5,2008-06-01,Karnataka,Davangere,Wheat,128.05555555555554,1806.787037037037,1945.6296296296296,1879.912037037037,2008,6
6,2008-07-01,Karnataka,Davangere,Wheat,128.05555555555554,1806.787037037037,1945.6296296296296,1879.912037037037,2008,7
7,2008-08-01,Karnataka,Davangere,Wheat,128.05555555555554,1806.787037037037,1945.6296296296296,1879.912037037037,2008,8
8,2008-09-01,Karnataka,Davangere,Wheat,128.05555555555554,1806.787037037037,1945.6296296296296,1879.912037037037,2008,9
9,2008-10-01,Karnataka,Davangere,Wheat,128.05555555555554,1806.787037037037,1945.6296296296296,1879.912037037037,2008,10
10,2008-11-01,Karnataka,Davangere,Wheat,128.05555555555554,1806.787037037037,1945.6296296296296,1879.912037037037,2008,11
11,2008-12-01,Karnataka,Davangere,Wheat,128.05555555555554,1806.787037037037,1945.6296296296296,1879.912037037037,2008,12
12,2009-01-01,Karnataka,Davangere,Wheat,12.0,1200.0,1200.0,1200.0,2009,1
13,2009-02-01,Karnataka,Davangere,Wheat,10.0,1100.0,1100.0,1100.0,2009,2
14,2009-03-01,Karnataka,Davangere,Wheat,11.125,1187.5,1212.5,1200.0,2009,3
15,2009-04-01,Karnataka,Davangere,Wheat,12.25,1275.0,1325.0,1300.0,2009,4
16,2009-05-01,Karnataka,Davangere,Wheat,13.375,1362.5,1437.5,1400.0,2009,5
17,2009-06-01,Karnataka,Davangere,Wheat,14.5,1450.0,1550.0,1500.0,2009,6
18,2009-07-01,Karnataka,Davangere,Wheat,15.625,1537.5,1662.5,1600.0,2009,7
19,2009-08-01,Karnataka,Davangere,Wheat,16.75,1625.0,1775.0,1700.0,2009,8
20,2009-09-01,Karnataka,Davangere,Wheat,17.875,1712.5,1887.5,1800.0,2009,9
21,2009-10-01,Karnataka,Davangere,Wheat,19.0,1800.0,2000.0,1900.0,2009,10
25,2009-11-01,Karnataka,Davangere,Wheat,18.0,1850.0,2050.0,1950.0,2009,11
26,2009-12-01,Karnataka,Davangere,Wheat,17.0,1900.0,2100.0,2000.0,2009,12
27,2010-01-01,Karnataka,Davangere,Wheat,47.0,1900.0,2100.0,2000.0,2010,1
32,2010-02-01,Karnataka,Davangere,Wheat,11.0,2000.0,2200.0,2100.0,2010,2
33,2010-03-01,Karnataka,Davangere,Wheat,308.25,1755.0,1917.5,1836.25,2010,3
34,2010-04-01,Karnataka,Davangere,Wheat,605.5,1510.0,1635.0,1572.5,2010,4
35,2010-05-01,Karnataka,Davangere,Wheat,902.75,1265.0,1352.5,1308.75,2010,5
36,2010-06-01,Karnataka,Davangere,Wheat,1200.0,1020.0,1070.0,1045.0,2010,6
37,2010-07-01,Karnataka,Davangere,Wheat,650.0,1040.0,1085.0,1060.0,2010,7
48,2010-08-01,Karnataka,Davangere,Wheat,433.66666666666663,1060.0,1100.0,1076.6666666666667,2010,8
49,2010-09-01,Karnataka,Davangere,Wheat,217.33333333333331,1080.0,1115.0,1093.3333333333333,2010,9
50,2010-10-01,Karnataka,Davangere,Wheat,1.0,1100.0,1130.0,1110.0,2010,10
55,2010-11-01,Karnataka,Davangere,Wheat,1.0,1140.0,1160.0,1150.0,2010,11
56,2010-12-01,Karnataka,Davangere,Wheat,3.4,1108.0,1124.0,1116.0,2010,12
57,2011-01-01,Karnataka,Davangere,Wheat,5.8,1076.0,1088.0,1082.0,2011,1
58,2011-02-01,Karnataka,Davangere,Wheat,8.2,1044.0,1052.0,1048.0,2011,2
