,date,State,District,Varity,Arrival,Min_Price,max_price,model price,year,month
0,2008-01-01,Karnataka,Bidar,Wheat,4.0,1035.0,1515.0,1233.0,2008,1
20,2008-02-01,Karnataka,Bidar,Wheat,4.0,1060.0,1521.0,1321.0,2008,2
50,2008-03-01,Karnataka,Bidar,Wheat,3.0,901.0,1301.0,1150.0,2008,3
96,2008-04-01,Karnataka,Bidar,Wheat,5.0,1040.0,1250.0,1100.0,2008,4
140,2008-05-01,Karnataka,Bidar,Wheat,6.0,800.0,1261.0,1000.0,2008,5
188,2008-06-01,Karnataka,Bidar,Wheat,2.0,900.0,1100.0,1000.0,2008,6
228,2008-07-01,Karnataka,Bidar,Wheat,6.0,1080.0,1500.0,1450.0,2008,7
259,2008-08-01,Karnataka,Bidar,Wheat,2.0,1050.0,1550.0,1450.0,2008,8
289,2008-09-01,Karnataka,Bidar,Wheat,3.0,1070.0,1450.0,1400.0,2008,9
316,2008-10-01,Karnataka,Bidar,Wheat,3.0,1000.0,1220.0,1050.0,2008,10
344,2008-11-01,Karnataka,Bidar,Wheat,2.0,1052.0,1204.0,1061.0,2008,11
382,2008-12-01,Karnataka,Bidar,Wheat,2.0,875.0,1500.0,1400.0,2008,12
396,2009-01-01,Karnataka,Bidar,Wheat,1.0,1000.0,1250.0,1150.0,2009,1
408,2009-02-01,Karnataka,Bidar,Wheat,4.0,900.0,1550.0,1425.0,2009,2
429,2009-03-01,Karnataka,Bidar,Wheat,3.0,950.0,1200.0,1150.0,2009,3
461,2009-04-01,Karnataka,Bidar,Wheat,5.0,1080.0,1200.0,1150.0,2009,4
477,2009-05-01,Karnataka,Bidar,Wheat,4.0,1050.0,1250.0,1180.0,2009,5
509,2009-06-01,Karnataka,Bidar,Wheat,2.0,1030.0,1525.0,1475.0,2009,6
536,2009-07-01,Karnataka,Bidar,Wheat,1.0,1045.0,1550.0,1500.0,2009,7
553,2009-08-01,Karnataka,Bidar,Wheat,1.3333333333333333,1053.3333333333333,1566.6666666666667,1508.3333333333333,2009,8
554,2009-09-01,Karnataka,Bidar,Wheat,1.6666666666666665,1061.6666666666667,1583.3333333333333,1516.6666666666667,2009,9
555,2009-10-01,Karnataka,Bidar,Wheat,2.0,1070.0,1600.0,1525.0,2009,10
586,2009-11-01,Karnataka,Bidar,Wheat,4.0,1055.0,1600.0,1521.0,2009,11
616,2009-12-01,Karnataka,Bidar,Wheat,3.0,1050.0,1540.0,1375.0,2009,12
640,2010-01-01,Karnataka,Bidar,Wheat,2.0,1125.0,1465.0,1345.0,2010,1
668,2010-02-01,Karnataka,Bidar,Wheat,3.0,1200.0,1850.0,1665.0,2010,2
692,2010-03-01,Karnataka,Bidar,Wheat,3.0,1150.0,1800.0,1565.0,2010,3
722,2010-04-01,Karnataka,Bidar,Wheat,3.0,1100.0,1470.0,1300.0,2010,4
743,2010-05-01,Karnataka,Bidar,Wheat,1.0,1100.0,1650.0,1450.0,2010,5
763,2010-06-01,Karnataka,Bidar,Wheat,1.0,1200.0,1350.0,1300.0,2010,6
790,2010-07-01,Karnataka,Bidar,Wheat,3.0,1080.0,1900.0,1750.0,2010,7
815,2010-08-01,Karnataka,Bidar,Wheat,4.0,1194.0,1555.0,1446.0,2010,8
838,2010-09-01,Karnataka,Bidar,Wheat,2.0,1200.0,1551.0,1400.0,2010,9
858,2010-10-01,Karnataka,Bidar,Wheat,4.0,1200.0,1670.0,1545.0,2010,10
888,2010-11-01,Karnataka,Bidar,Wheat,1.0,1200.0,1300.0,1200.0,2010,11
906,2010-12-01,Karnataka,Bidar,Wheat,2.0,991.0,1700.0,1200.0,2010,12
938,2011-01-01,Karnataka,Bidar,Wheat,1.0,1065.0,1655.0,1470.0,2011,1
948,2011-02-01,Karnataka,Bidar,Wheat,2.0,1301.0,1400.0,1350.0,2011,2
973,2011-03-01,Karnataka,Bidar,Wheat,1.0,1200.0,1800.0,1600.0,2011,3
977,2011-04-01,Karnataka,Bidar,Wheat,2.0,1200.0,1350.0,1300.0,2011,4
1012,2011-05-01,Karnataka,Bidar,Wheat,9.0,1150.0,1960.0,1875.0,2011,5
1050,2011-06-01,Karnataka,Bidar,Wheat,3.0,1100.0,1500.0,1300.0,2011,6
1092,2011-07-01,Karnataka,Bidar,Wheat,1.0,1850.0,2500.0,2400.0,2011,7
1114,2011-08-01,Karnataka,Bidar,Wheat,11.0,1320.0,1910.0,1840.0,2011,8
1148,2011-09-01,Karnataka,Bidar,Wheat,2.0,1000.0,1150.0,1050.0,2011,9
1208,2011-10-01,Karnataka,Bidar,Wheat,2.0,1000.0,1200.0,1100.0,2011,10
1238,2011-11-01,Karnataka,Bidar,Wheat,4.0,2100.0,2300.0,2200.0,2011,11
1300,2011-12-01,Karnataka,Bidar,Wheat,5.0,1000.0,1200.0,1050.0,2011,12
1342,2012-01-01,Karnataka,Bidar,Wheat,1.0,1000.0,1161.0,1070.0,2012,1
1384,2012-02-01,Karnataka,Bidar,Wheat,15.0,1000.0,1750.0,1550.0,2012,2
1426,2012-03-01,Karnataka,Bidar,Wheat,2.0,1875.0,1920.0,1900.0,2012,3
1498,2012-04-01,Karnataka,Bidar,Wheat,9.0,1301.0,1650.0,1500.0,2012,4
1554,2012-05-01,Karnataka,Bidar,Wheat,8.0,1600.0,1675.0,1640.0,2012,5
1633,2012-06-01,Karnataka,Bidar,Wheat,5.0,1750.0,1800.0,1770.0,2012,6
1700,2012-07-01,Karnataka,Bidar,Wheat,2.0,1850.0,1900.0,1875.0,2012,7
1765,2012-08-01,Karnataka,Bidar,Wheat,5.0,2250.0,2460.0,2400.0,2012,8
1813,2012-09-01,Karnataka,Bidar,Wheat,11.0,1500.0,1500.0,1500.0,2012,9
1869,2012-10-01,Karnataka,Bidar,Wheat,4.0,1680.0,1920.0,1900.0,2012,10
1918,2012-11-01,Karnataka,Bidar,Wheat,4.0,1600.0,2100.0,2000.0,2012,11
1959,2012-12-01,Karnataka,Bidar,Wheat,9.0,1650.0,2160.0,2030.0,2012,12
1980,2013-01-01,Karnataka,Bidar,Wheat,5.0,1700.0,2200.0,2000.0,2013,1
2003,2013-02-01,Karnataka,Bidar,Wheat,4.0,1800.0,2200.0,2100.0,2013,2
2022,2013-03-01,Karnataka,Bidar,Wheat,6.0,1800.0,2350.0,2200.0,2013,3
2050,2013-04-01,Karnataka,Bidar,Wheat,6.0,1700.0,2300.0,2200.0,2013,4
2079,2013-05-01,Karnataka,Bidar,Wheat,6.0,1800.0,2350.0,2200.0,2013,5
2100,2013-06-01,Karnataka,Bidar,Wheat,8.0,1910.0,2420.0,2260.0,2013,6
2124,2013-07-01,Karnataka,Bidar,Wheat,5.0,1750.0,2400.0,2320.0,2013,7
2145,2013-08-01,Karnataka,Bidar,Wheat,3.0,1875.0,2240.0,2185.0,2013,8
2146,2013-09-01,Karnataka,Bidar,Wheat,1.0,2000.0,2080.0,2050.0,2013,9
2156,2013-10-01,Karnataka,Bidar,Wheat,4.0,1700.0,2600.0,2400.0,2013,10
2164,2013-11-01,Karnataka,Bidar,Wheat,2.0,2200.0,2500.0,2300.0,2013,11
2166,2013-12-01,Karnataka,Bidar,Wheat,1.0,2800.0,2850.0,2820.0,2013,12
2168,2014-01-01,Karnataka,Bidar,Wheat,5.0,1600.0,2600.0,2350.0,2014,1
2189,2014-02-01,Karnataka,Bidar,Wheat,6.0,1650.0,2350.0,2250.0,2014,2
2212,2014-03-01,Karnataka,Bidar,Wheat,2.0,1600.0,2100.0,2000.0,2014,3
2275,2014-04-01,Karnataka,Bidar,Wheat,4.0,1500.0,2000.0,1800.0,2014,4
2337,2014-05-01,Karnataka,Bidar,Wheat,16.0,1380.0,2650.0,2400.0,2014,5
2387,2014-06-01,Karnataka,Bidar,Wheat,2.0,2500.0,2800.0,2600.0,2014,6
2445,2014-07-01,Karnataka,Bidar,Wheat,4.0,1800.0,2750.0,2250.0,2014,7
2467,2014-08-01,Karnataka,Bidar,Wheat,4.0,1405.0,2460.0,2305.0,2014,8
2509,2014-09-01,Karnataka,Bidar,Wheat,5.0,1450.0,2640.0,2450.0,2014,9
2555,2014-10-01,Karnataka,Bidar,Wheat,2.0,1900.0,2550.0,2500.0,2014,10
2575,2014-11-01,Karnataka,Bidar,Wheat,2.0,1900.0,2550.0,2500.0,2014,11
2595,2014-12-01,Karnataka,Bidar,Wheat,2.0,1900.0,2650.0,2550.0,2014,12
2620,2015-01-01,Karnataka,Bidar,Wheat,9.0,2900.0,3100.0,3100.0,2015,1
2676,2015-02-01,Karnataka,Bidar,Wheat,21.0,2800.0,3100.0,3000.0,2015,2
2735,2015-03-01,Karnataka,Bidar,Wheat,1.0,2700.0,2700.0,2700.0,2015,3
2800,2015-04-01,Karnataka,Bidar,Wheat,7.0,2000.0,2900.0,2800.0,2015,4
2846,2015-05-01,Karnataka,Bidar,Wheat,8.0,2500.0,3000.0,2960.0,2015,5
2914,2015-06-01,Karnataka,Bidar,Wheat,5.0,2150.0,3100.0,3000.0,2015,6
2983,2015-07-01,Karnataka,Bidar,Wheat,4.0,2900.0,3100.0,3000.0,2015,7
3051,2015-08-01,Karnataka,Bidar,Wheat,1.0,2900.0,3150.0,3100.0,2015,8
3098,2015-09-01,Karnataka,Bidar,Wheat,2.0,3000.0,3800.0,3600.0,2015,9
3154,2015-10-01,Karnataka,Bidar,Wheat,1.0,2900.0,3500.0,3400.0,2015,10
3204,2015-11-01,Karnataka,Bidar,Wheat,1.0,3200.0,3311.0,3290.0,2015,11
3232,2015-12-01,Karnataka,Bidar,Wheat,1.0,3900.0,4100.0,3000.0,2015,12
3272,2016-01-01,Karnataka,Bidar,Wheat,4.0,2100.0,2600.0,2300.0,2016,1
3291,2016-02-01,Karnataka,Bidar,Wheat,4.0,2100.0,2600.0,2200.0,2016,2
3319,2016-03-01,Karnataka,Bidar,Wheat,1.0,2800.0,3000.0,2950.0,2016,3
3391,2016-04-01,Karnataka,Bidar,Wheat,4.0,2000.0,2500.0,2200.0,2016,4
3429,2016-05-01,Karnataka,Bidar,Wheat,1.0,3100.0,3211.0,3190.0,2016,5
3473,2016-06-01,Karnataka,Bidar,Wheat,2.0,3000.0,3600.0,3500.0,2016,6
3522,2016-07-01,Karnataka,Bidar,Wheat,1.0,3500.0,3781.0,3600.0,2016,7
3569,2016-08-01,Karnataka,Bidar,Wheat,1.0,3601.0,3650.0,3050.0,2016,8
3610,2016-09-01,Karnataka,Bidar,Wheat,4.0,2000.0,2500.0,2200.0,2016,9
3637,2016-10-01,Karnataka,Bidar,Wheat,3.0,2000.0,2500.0,2200.0,2016,10
3660,2016-11-01,Karnataka,Bidar,Wheat,1.0,2700.0,3101.0,2900.0,2016,11
3685,2016-12-01,Karnataka,Bidar,Wheat,4.0,2000.0,2500.0,2200.0,2016,12
3711,2017-01-01,Karnataka,Bidar,Wheat,5.0,2000.0,2400.0,2100.0,2017,1
3730,2017-02-01,Karnataka,Bidar,Wheat,5.0,2000.0,2400.0,2100.0,2017,2
3755,2017-03-01,Karnataka,Bidar,Wheat,2.0,1500.0,1650.0,1550.0,2017,3
3839,2017-04-01,Karnataka,Bidar,Wheat,10.0,1500.0,1950.0,1800.0,2017,4
3904,2017-05-01,Karnataka,Bidar,Wheat,5.0,1500.0,1850.0,1700.0,2017,5
3984,2017-06-01,Karnataka,Bidar,Wheat,2.0,1200.0,1550.0,1400.0,2017,6
4037,2017-07-01,Karnataka,Bidar,Wheat,2.0,1200.0,1550.0,1400.0,2017,7
4038,2017-08-01,Karnataka,Bidar,Wheat,2.0,1200.0,1550.0,1400.0,2017,8
4039,2017-09-01,Karnataka,Bidar,Wheat,2.0,1200.0,1550.0,1400.0,2017,9
4040,2017-10-01,Karnataka,Bidar,Wheat,2.0,1200.0,1550.0,1400.0,2017,10
4041,2017-11-01,Karnataka,Bidar,Wheat,2.0,1200.0,1550.0,1400.0,2017,11
4042,2017-12-01,Karnataka,Bidar,Wheat,2.0,1200.0,1550.0,1400.0,2017,12
