,date,State,District,Varity,Arrival,Min_Price,max_price,model price,year,month
0,2008-01-01,Karnataka,Haveri,Wheat,47.0,1050.0,1080.0,1060.0,2008,1
3,2008-02-01,Karnataka,Haveri,Wheat,10.0,1158.0,1158.0,1158.0,2008,2
6,2008-03-01,Karnataka,Haveri,Wheat,10.0,1145.0,1145.0,1145.0,2008,3
9,2008-04-01,Karnataka,Haveri,Wheat,10.0,1125.0,1125.0,1125.0,2008,4
10,2008-05-01,Karnataka,Haveri,Wheat,9.0,1140.0,1140.0,1140.0,2008,5
11,2008-06-01,Karnataka,Haveri,Wheat,14.0,1110.0,1110.0,1110.0,2008,6
14,2008-07-01,Karnataka,Haveri,Wheat,12.0,1130.0,1130.0,1130.0,2008,7
20,2008-08-01,Karnataka,Haveri,Wheat,39.0,1160.0,1250.0,1160.0,2008,8
23,2008-09-01,Karnataka,Haveri,Wheat,17.0,1100.0,1100.0,1100.0,2008,9
29,2008-10-01,Karnataka,Haveri,Wheat,33.0,1100.0,1150.0,1120.0,2008,10
35,2008-11-01,Karnataka,Haveri,Wheat,10.0,1120.0,1120.0,1120.0,2008,11
39,2008-12-01,Karnataka,Haveri,Wheat,14.0,1100.0,1100.0,1100.0,2008,12
40,2009-01-01,Karnataka,Haveri,Wheat,12.0,1140.0,1140.0,1140.0,2009,1
45,2009-02-01,Karnataka,Haveri,Wheat,17.0,1100.0,1185.0,1160.0,2009,2
47,2009-03-01,Karnataka,Haveri,Wheat,39.0,1080.0,1300.0,1100.0,2009,3
52,2009-04-01,Karnataka,Haveri,Wheat,10.0,1120.0,1120.0,1120.0,2009,4
56,2009-05-01,Karnataka,Haveri,Wheat,17.0,1100.0,1100.0,1100.0,2009,5
57,2009-06-01,Karnataka,Haveri,Wheat,6.0,1200.0,1200.0,1200.0,2009,6
58,2009-07-01,Karnataka,Haveri,Wheat,12.5,1200.0,1205.0,1202.5,2009,7
59,2009-08-01,Karnataka,Haveri,Wheat,19.0,1200.0,1210.0,1205.0,2009,8
60,2009-09-01,Karnataka,Haveri,Wheat,25.5,1200.0,1215.0,1207.5,2009,9
61,2009-10-01,Karnataka,Haveri,Wheat,32.0,1200.0,1220.0,1210.0,2009,10
62,2009-11-01,Karnataka,Haveri,Wheat,28.0,1300.0,1360.0,1325.0,2009,11
64,2009-12-01,Karnataka,Haveri,Wheat,13.0,810.0,810.0,810.0,2009,12
65,2010-01-01,Karnataka,Haveri,Wheat,17.0,923.3333333333334,949.3333333333334,945.0,2010,1
66,2010-02-01,Karnataka,Haveri,Wheat,21.0,1036.6666666666667,1088.6666666666667,1080.0,2010,2
67,2010-03-01,Karnataka,Haveri,Wheat,25.0,1150.0,1228.0,1215.0,2010,3
72,2010-04-01,Karnataka,Haveri,Wheat,10.0,1329.0,1329.0,1000.0,2010,4
75,2010-05-01,Karnataka,Haveri,Wheat,20.0,1282.0,1325.5,660.0,2010,5
76,2010-06-01,Karnataka,Haveri,Wheat,30.0,1235.0,1322.0,1320.0,2010,6
78,2010-07-01,Karnataka,Haveri,Wheat,1121.0,800.0,975.0,950.0,2010,7
79,2010-08-01,Karnataka,Haveri,Wheat,54.0,1300.0,1300.0,1300.0,2010,8
81,2010-09-01,Karnataka,Haveri,Wheat,16.0,1300.0,1310.0,1305.0,2010,9
85,2010-10-01,Karnataka,Haveri,Wheat,55.0,1300.0,1325.0,1315.0,2010,10
89,2010-11-01,Karnataka,Haveri,Wheat,15.0,1320.0,1325.0,1320.0,2010,11
93,2010-12-01,Karnataka,Haveri,Wheat,12.0,1334.0,1334.0,1334.0,2010,12
100,2011-01-01,Karnataka,Haveri,Wheat,11.0,1353.0,1358.0,1355.0,2011,1
105,2011-02-01,Karnataka,Haveri,Wheat,64.0,1348.0,1368.0,1350.0,2011,2
109,2011-03-01,Karnataka,Haveri,Wheat,12.0,1361.0,1365.0,1363.0,2011,3
119,2011-04-01,Karnataka,Haveri,Wheat,14.0,1220.0,1220.0,1220.0,2011,4
126,2011-05-01,Karnataka,Haveri,Wheat,68.0,1213.0,1280.0,1273.0,2011,5
128,2011-06-01,Karnataka,Haveri,Wheat,17.0,1241.0,1246.0,1243.0,2011,6
135,2011-07-01,Karnataka,Haveri,Wheat,37.0,1200.0,1350.0,1300.0,2011,7
143,2011-08-01,Karnataka,Haveri,Wheat,17.0,1160.0,1160.0,1160.0,2011,8
145,2011-09-01,Karnataka,Haveri,Wheat,12.0,1100.0,1100.0,1100.0,2011,9
147,2011-10-01,Karnataka,Haveri,Wheat,13.0,1100.0,1100.0,1100.0,2011,10
155,2011-11-01,Karnataka,Haveri,Wheat,12.0,1000.0,1000.0,1000.0,2011,11
163,2011-12-01,Karnataka,Haveri,Wheat,16.0,1207.0,1212.0,1210.0,2011,12
169,2012-01-01,Karnataka,Haveri,Wheat,15.0,1000.0,1000.0,1000.0,2012,1
172,2012-02-01,Karnataka,Haveri,Wheat,40.0,1295.0,1296.0,1295.0,2012,2
175,2012-03-01,Karnataka,Haveri,Wheat,13.0,1000.0,1000.0,1000.0,2012,3
179,2012-04-01,Karnataka,Haveri,Wheat,25.0,1240.0,1240.0,1240.0,2012,4
181,2012-05-01,Karnataka,Haveri,Wheat,350.0,1240.0,1256.5,1255.0,2012,5
182,2012-06-01,Karnataka,Haveri,Wheat,675.0,1240.0,1273.0,1270.0,2012,6
184,2012-07-01,Karnataka,Haveri,Wheat,32.0,1250.0,1282.0,1280.0,2012,7
194,2012-08-01,Karnataka,Haveri,Wheat,15.0,1200.0,1400.0,1368.0,2012,8
200,2012-09-01,Karnataka,Haveri,Wheat,24.0,1490.0,1600.0,1537.0,2012,9
214,2012-10-01,Karnataka,Haveri,Wheat,48.0,1450.0,1550.0,1500.0,2012,10
230,2012-11-01,Karnataka,Haveri,Wheat,43.0,1520.0,1600.0,1565.0,2012,11
247,2012-12-01,Karnataka,Haveri,Wheat,24.0,1550.0,1657.0,1620.0,2012,12
265,2013-01-01,Karnataka,Haveri,Wheat,33.0,1640.0,1660.0,1650.0,2013,1
282,2013-02-01,Karnataka,Haveri,Wheat,16.0,1620.0,1620.0,1620.0,2013,2
311,2013-03-01,Karnataka,Haveri,Wheat,1.0,1600.0,1600.0,1600.0,2013,3
332,2013-04-01,Karnataka,Haveri,Wheat,13.0,1680.0,1680.0,1680.0,2013,4
350,2013-05-01,Karnataka,Haveri,Wheat,40.0,1600.0,1600.0,1600.0,2013,5
369,2013-06-01,Karnataka,Haveri,Wheat,10.0,1600.0,1600.0,1600.0,2013,6
386,2013-07-01,Karnataka,Haveri,Wheat,21.0,1735.0,1735.0,1735.0,2013,7
399,2013-08-01,Karnataka,Haveri,Wheat,14.0,1700.0,1700.0,1700.0,2013,8
407,2013-09-01,Karnataka,Haveri,Wheat,13.0,1700.0,1700.0,1700.0,2013,9
416,2013-10-01,Karnataka,Haveri,Wheat,15.0,1600.0,1600.0,1600.0,2013,10
427,2013-11-01,Karnataka,Haveri,Wheat,50.0,1600.0,1600.0,1600.0,2013,11
431,2013-12-01,Karnataka,Haveri,Wheat,10.0,1650.0,1650.0,1650.0,2013,12
434,2014-01-01,Karnataka,Haveri,Wheat,16.0,1640.0,1640.0,1640.0,2014,1
438,2014-02-01,Karnataka,Haveri,Wheat,18.0,1650.0,1650.0,1650.0,2014,2
446,2014-03-01,Karnataka,Haveri,Wheat,41.0,1700.0,1700.0,1700.0,2014,3
466,2014-04-01,Karnataka,Haveri,Wheat,14.0,1600.0,1600.0,1600.0,2014,4
484,2014-05-01,Karnataka,Haveri,Wheat,33.0,1650.0,1650.0,1650.0,2014,5
506,2014-06-01,Karnataka,Haveri,Wheat,13.0,1650.0,1650.0,1650.0,2014,6
534,2014-07-01,Karnataka,Haveri,Wheat,16.0,1600.0,1600.0,1600.0,2014,7
555,2014-08-01,Karnataka,Haveri,Wheat,37.0,1600.0,1625.0,1610.0,2014,8
