,date,State,District,Varity,Arrival,Min_Price,max_price,model price,year,month
308,2009-09-01,Karnataka,Shimoga,Wheat,6.0,1680.0,1800.0,1740.0,2009,9
311,2009-10-01,Karnataka,Shimoga,Wheat,15.0,1700.0,1800.0,1750.0,2009,10
329,2009-11-01,Karnataka,Shimoga,Wheat,5.0,1900.0,2100.0,2000.0,2009,11
336,2009-12-01,Karnataka,Shimoga,Wheat,9.0,1700.0,1800.0,1750.0,2009,12
348,2010-01-01,Karnataka,Shimoga,Wheat,10.0,2100.0,2100.0,2100.0,2010,1
362,2010-02-01,Karnataka,Shimoga,Wheat,20.0,1800.0,2000.0,1900.0,2010,2
378,2010-03-01,Karnataka,Shimoga,Wheat,4.0,2000.0,2218.0,2109.0,2010,3
387,2010-04-01,Karnataka,Shimoga,Wheat,4.0,1800.0,1900.0,1850.0,2010,4
401,2010-05-01,Karnataka,Shimoga,Wheat,6.0,1800.0,1900.0,1850.0,2010,5
410,2010-06-01,Karnataka,Shimoga,Wheat,19.0,1850.0,1900.0,1875.0,2010,6
417,2010-07-01,Karnataka,Shimoga,Wheat,7.0,1800.0,2000.0,1900.0,2010,7
426,2010-08-01,Karnataka,Shimoga,Wheat,67.0,1800.0,1900.0,1850.0,2010,8
432,2010-09-01,Karnataka,Shimoga,Wheat,12.0,1900.0,2000.0,1950.0,2010,9
443,2010-10-01,Karnataka,Shimoga,Wheat,3.0,1900.0,2000.0,1970.0,2010,10
461,2010-11-01,Karnataka,Shimoga,Wheat,37.0,1800.0,2000.0,1900.0,2010,11
471,2010-12-01,Karnataka,Shimoga,Wheat,3.0,1900.0,2000.0,1950.0,2010,12
491,2011-01-01,Karnataka,Shimoga,Wheat,1.0,1900.0,2000.0,1975.0,2011,1
499,2011-02-01,Karnataka,Shimoga,Wheat,7.0,2000.0,2000.0,2000.0,2011,2
517,2011-03-01,Karnataka,Shimoga,Wheat,14.0,1900.0,2100.0,2000.0,2011,3
531,2011-04-01,Karnataka,Shimoga,Wheat,8.0,1900.0,2000.0,1950.0,2011,4
543,2011-05-01,Karnataka,Shimoga,Wheat,32.0,1850.0,2000.0,1924.0,2011,5
558,2011-06-01,Karnataka,Shimoga,Wheat,30.0,1278.0,1278.0,1278.0,2011,6
573,2011-07-01,Karnataka,Shimoga,Wheat,6.0,2100.0,2300.0,2200.0,2011,7
591,2011-08-01,Karnataka,Shimoga,Wheat,81.0,1800.0,2000.0,1850.0,2011,8
604,2011-09-01,Karnataka,Shimoga,Wheat,4.0,1700.0,2000.0,1800.0,2011,9
614,2011-10-01,Karnataka,Shimoga,Wheat,21.0,1200.0,1200.0,1200.0,2011,10
623,2011-11-01,Karnataka,Shimoga,Wheat,9.0,1700.0,2000.0,1850.0,2011,11
630,2011-12-01,Karnataka,Shimoga,Wheat,3.0,1800.0,1900.0,1825.0,2011,12
639,2012-01-01,Karnataka,Shimoga,Wheat,23.0,1900.0,2000.0,1950.0,2012,1
657,2012-02-01,Karnataka,Shimoga,Wheat,64.0,1200.0,1200.0,1200.0,2012,2
665,2012-03-01,Karnataka,Shimoga,Wheat,17.0,1950.0,2100.0,2025.0,2012,3
673,2012-04-01,Karnataka,Shimoga,Wheat,16.0,1900.0,2100.0,2000.0,2012,4
683,2012-05-01,Karnataka,Shimoga,Wheat,14.0,1900.0,2100.0,2000.0,2012,5
694,2012-06-01,Karnataka,Shimoga,Wheat,1.0,1900.0,2100.0,2000.0,2012,6
705,2012-07-01,Karnataka,Shimoga,Wheat,1.0,1900.0,2150.0,2025.0,2012,7
718,2012-08-01,Karnataka,Shimoga,Wheat,1.0,1850.0,1850.0,1850.0,2012,8
730,2012-09-01,Karnataka,Shimoga,Wheat,11.0,2100.0,2250.0,2175.0,2012,9
741,2012-10-01,Karnataka,Shimoga,Wheat,1.0,1800.0,2250.0,2025.0,2012,10
751,2012-11-01,Karnataka,Shimoga,Wheat,21.0,1400.0,1400.0,1400.0,2012,11
766,2012-12-01,Karnataka,Shimoga,Wheat,1.0,1900.0,2400.0,2150.0,2012,12
773,2013-01-01,Karnataka,Shimoga,Wheat,7.0,2200.0,2300.0,2250.0,2013,1
778,2013-02-01,Karnataka,Shimoga,Wheat,1.0,1950.0,2450.0,2200.0,2013,2
786,2013-03-01,Karnataka,Shimoga,Wheat,6.0,2050.0,2450.0,2250.0,2013,3
793,2013-04-01,Karnataka,Shimoga,Wheat,1.0,2050.0,2400.0,2225.0,2013,4
804,2013-05-01,Karnataka,Shimoga,Wheat,1.0,2050.0,2350.0,2200.0,2013,5
810,2013-06-01,Karnataka,Shimoga,Wheat,1.0,2150.0,2400.0,2275.0,2013,6
823,2013-07-01,Karnataka,Shimoga,Wheat,324.8,1405.0,1950.0,1750.0,2013,7
836,2013-08-01,Karnataka,Shimoga,Wheat,163.9,1752.5,2275.0,2050.0,2013,8
837,2013-09-01,Karnataka,Shimoga,Wheat,3.0,2100.0,2600.0,2350.0,2013,9
840,2013-10-01,Karnataka,Shimoga,Wheat,2.0,2050.0,2500.0,2275.0,2013,10
841,2013-11-01,Karnataka,Shimoga,Wheat,4.666666666666666,2233.3333333333335,2533.3333333333335,2383.3333333333335,2013,11
842,2013-12-01,Karnataka,Shimoga,Wheat,7.333333333333333,2416.6666666666665,2566.6666666666665,2491.6666666666665,2013,12
843,2014-01-01,Karnataka,Shimoga,Wheat,10.0,2600.0,2600.0,2600.0,2014,1
854,2014-02-01,Karnataka,Shimoga,Wheat,1.0,2600.0,2600.0,2600.0,2014,2
869,2014-03-01,Karnataka,Shimoga,Wheat,2.0,2400.0,2800.0,2600.0,2014,3
882,2014-04-01,Karnataka,Shimoga,Wheat,1.0,2400.0,2400.0,2400.0,2014,4
887,2014-05-01,Karnataka,Shimoga,Wheat,12.0,2600.0,2800.0,2700.0,2014,5
896,2014-06-01,Karnataka,Shimoga,Wheat,1.0,2400.0,2600.0,2500.0,2014,6
904,2014-07-01,Karnataka,Shimoga,Wheat,1.0,2400.0,2600.0,2500.0,2014,7
917,2014-08-01,Karnataka,Shimoga,Wheat,1.0,2400.0,2600.0,2500.0,2014,8
925,2014-09-01,Karnataka,Shimoga,Wheat,1.0,2400.0,2400.0,2400.0,2014,9
928,2014-10-01,Karnataka,Shimoga,Wheat,1.0,2325.0,2325.0,2325.0,2014,10
929,2014-11-01,Karnataka,Shimoga,Wheat,1.0,2250.0,2250.0,2250.0,2014,11
930,2014-12-01,Karnataka,Shimoga,Wheat,60.0,1600.0,1600.0,1600.0,2014,12
931,2015-01-01,Karnataka,Shimoga,Wheat,2.0,2400.0,2600.0,2500.0,2015,1
952,2015-02-01,Karnataka,Shimoga,Wheat,5.0,2400.0,2600.0,2500.0,2015,2
961,2015-03-01,Karnataka,Shimoga,Wheat,38.0,1500.0,1500.0,1500.0,2015,3
972,2015-04-01,Karnataka,Shimoga,Wheat,12.0,2500.0,2600.0,2550.0,2015,4
986,2015-05-01,Karnataka,Shimoga,Wheat,1.0,2400.0,2600.0,2500.0,2015,5
994,2015-06-01,Karnataka,Shimoga,Wheat,1.0,2500.0,2800.0,2650.0,2015,6
1002,2015-07-01,Karnataka,Shimoga,Wheat,81.0,1459.0,1459.0,1459.0,2015,7
1014,2015-08-01,Karnataka,Shimoga,Wheat,1.0,2600.0,2800.0,2700.0,2015,8
1022,2015-09-01,Karnataka,Shimoga,Wheat,1.0,2700.0,3100.0,2900.0,2015,9
1036,2015-10-01,Karnataka,Shimoga,Wheat,1.0,2600.0,2800.0,2700.0,2015,10
1045,2015-11-01,Karnataka,Shimoga,Wheat,1.0,2400.0,3000.0,2700.0,2015,11
1051,2015-12-01,Karnataka,Shimoga,Wheat,15.0,2600.0,2900.0,2750.0,2015,12
1057,2016-01-01,Karnataka,Shimoga,Wheat,1.0,2500.0,2800.0,2650.0,2016,1
1060,2016-02-01,Karnataka,Shimoga,Wheat,5.0,1632.0,1632.0,1632.0,2016,2
1066,2016-03-01,Karnataka,Shimoga,Wheat,26.0,1200.0,1600.0,1300.0,2016,3
1081,2016-04-01,Karnataka,Shimoga,Wheat,10.0,1550.0,1550.0,1550.0,2016,4
1087,2016-05-01,Karnataka,Shimoga,Wheat,1.0,2800.0,2900.0,2850.0,2016,5
1095,2016-06-01,Karnataka,Shimoga,Wheat,1.0,2800.0,3000.0,2900.0,2016,6
1113,2016-07-01,Karnataka,Shimoga,Wheat,3.0,2900.0,3000.0,2950.0,2016,7
1134,2016-08-01,Karnataka,Shimoga,Wheat,26.0,1750.0,1750.0,1750.0,2016,8
1153,2016-09-01,Karnataka,Shimoga,Wheat,12.0,1900.0,1900.0,1900.0,2016,9
1168,2016-10-01,Karnataka,Shimoga,Wheat,1.0,2800.0,3000.0,2900.0,2016,10
1182,2016-11-01,Karnataka,Shimoga,Wheat,1.0,2800.0,3000.0,2900.0,2016,11
1196,2016-12-01,Karnataka,Shimoga,Wheat,11.0,2800.0,3000.0,2900.0,2016,12
1211,2017-01-01,Karnataka,Shimoga,Wheat,5.0,3000.0,3100.0,3050.0,2017,1
1219,2017-02-01,Karnataka,Shimoga,Wheat,1.0,2800.0,3000.0,2900.0,2017,2
1227,2017-03-01,Karnataka,Shimoga,Wheat,11.0,2900.0,3400.0,3150.0,2017,3
1240,2017-04-01,Karnataka,Shimoga,Wheat,1.0,2600.0,3000.0,2800.0,2017,4
1250,2017-05-01,Karnataka,Shimoga,Wheat,1.0,2700.0,2900.0,2800.0,2017,5
1263,2017-06-01,Karnataka,Shimoga,Wheat,1.0,2600.0,3000.0,2800.0,2017,6
1277,2017-07-01,Karnataka,Shimoga,Wheat,1.0,2600.0,3000.0,2800.0,2017,7
1278,2017-08-01,Karnataka,Shimoga,Wheat,1.0,2600.0,3000.0,2800.0,2017,8
1279,2017-09-01,Karnataka,Shimoga,Wheat,1.0,2600.0,3000.0,2800.0,2017,9
1280,2017-10-01,Karnataka,Shimoga,Wheat,1.0,2600.0,3000.0,2800.0,2017,10
1281,2017-11-01,Karnataka,Shimoga,Wheat,1.0,2600.0,3000.0,2800.0,2017,11
1282,2017-12-01,Karnataka,Shimoga,Wheat,1.0,2600.0,3000.0,2800.0,2017,12
