,date,State,District,Varity,Arrival,Min_Price,max_price,model price,year,month
0,2008-01-01,Karnataka,Gulbarga,Wheat,7.0,1400.0,1500.0,1450.0,2008,1
16,2008-02-01,Karnataka,Gulbarga,Wheat,12.0,1300.0,1450.0,1400.0,2008,2
32,2008-03-01,Karnataka,Gulbarga,Wheat,18.0,1450.0,1550.0,1500.0,2008,3
42,2008-04-01,Karnataka,Gulbarga,Wheat,52.0,1400.0,1660.0,1500.0,2008,4
48,2008-05-01,Karnataka,Gulbarga,Wheat,98.0,1560.0,1775.0,1670.0,2008,5
68,2008-06-01,Karnataka,Gulbarga,Wheat,35.0,1175.0,1550.0,1350.0,2008,6
87,2008-07-01,Karnataka,Gulbarga,Wheat,20.0,1100.0,1575.0,1200.0,2008,7
111,2008-08-01,Karnataka,Gulbarga,Wheat,20.0,1200.0,1600.0,1400.0,2008,8
127,2008-09-01,Karnataka,Gulbarga,Wheat,27.0,1270.0,1500.0,1300.0,2008,9
138,2008-10-01,Karnataka,Gulbarga,Wheat,19.0,1200.0,1650.0,1350.0,2008,10
153,2008-11-01,Karnataka,Gulbarga,Wheat,17.0,1100.0,1400.0,1300.0,2008,11
155,2008-12-01,Karnataka,Gulbarga,Wheat,15.0,1000.0,1200.0,1100.0,2008,12
166,2009-01-01,Karnataka,Gulbarga,Wheat,30.0,1425.0,1580.0,1450.0,2009,1
180,2009-02-01,Karnataka,Gulbarga,Wheat,22.0,1400.0,1610.0,1500.0,2009,2
197,2009-03-01,Karnataka,Gulbarga,Wheat,37.0,1400.0,1550.0,1450.0,2009,3
213,2009-04-01,Karnataka,Gulbarga,Wheat,29.0,1400.0,1600.0,1500.0,2009,4
224,2009-05-01,Karnataka,Gulbarga,Wheat,30.0,1250.0,1600.0,1450.0,2009,5
228,2009-06-01,Karnataka,Gulbarga,Wheat,35.0,1425.0,1600.0,1550.0,2009,6
244,2009-07-01,Karnataka,Gulbarga,Wheat,32.0,1425.0,1775.0,1650.0,2009,7
261,2009-08-01,Karnataka,Gulbarga,Wheat,25.0,1650.0,1800.0,1750.0,2009,8
263,2009-09-01,Karnataka,Gulbarga,Wheat,18.5,1590.0,1790.0,1650.0,2009,9
264,2009-10-01,Karnataka,Gulbarga,Wheat,12.0,1530.0,1780.0,1550.0,2009,10
287,2009-11-01,Karnataka,Gulbarga,Wheat,19.0,1530.0,1780.0,1550.0,2009,11
305,2009-12-01,Karnataka,Gulbarga,Wheat,16.0,1650.0,1890.0,1750.0,2009,12
329,2010-01-01,Karnataka,Gulbarga,Wheat,7.0,1800.0,2100.0,2000.0,2010,1
352,2010-02-01,Karnataka,Gulbarga,Wheat,7.0,1850.0,2100.0,1950.0,2010,2
369,2010-03-01,Karnataka,Gulbarga,Wheat,7.0,1700.0,1800.0,1750.0,2010,3
390,2010-04-01,Karnataka,Gulbarga,Wheat,3.0,1200.0,1450.0,1330.0,2010,4
