,Unnamed: 0,date,State,District,Varity,Arrival,Min_Price,max_price,model price,year,month
0,0,2008-01-01,Maharashtra,Satara,Maize,4.0,660.0,700.0,680.0,2008,1
7,1,2008-02-01,Maharashtra,Satara,Maize,2.0,750.0,850.0,800.0,2008,2
15,2,2008-03-01,Maharashtra,Satara,Maize,2.5,725.0,825.0,775.0,2008,3
24,3,2008-04-01,Maharashtra,Satara,Maize,1.0,725.0,800.0,750.0,2008,4
29,4,2008-05-01,Maharashtra,Satara,Maize,2.0,725.0,800.0,760.0,2008,5
36,5,2008-06-01,Maharashtra,Satara,Maize,2.2,825.0,900.0,875.0,2008,6
44,6,2008-07-01,Maharashtra,Satara,Maize,3.0,925.0,980.0,960.0,2008,7
51,7,2008-08-01,Maharashtra,Satara,Maize,3.0,1100.0,1150.0,1125.0,2008,8
56,8,2008-09-01,Maharashtra,Satara,Maize,1.0,980.0,1020.0,1010.0,2008,9
58,9,2008-10-01,Maharashtra,Satara,Maize,2.0,900.0,950.0,925.0,2008,10
63,10,2008-11-01,Maharashtra,Satara,Maize,3.0,800.0,850.0,825.0,2008,11
70,11,2008-12-01,Maharashtra,Satara,Maize,2.0,800.0,850.0,825.0,2008,12
78,12,2009-01-01,Maharashtra,Satara,Maize,4.0,750.0,800.0,775.0,2009,1
85,13,2009-02-01,Maharashtra,Satara,Maize,2.5,800.0,900.0,850.0,2009,2
94,14,2009-03-01,Maharashtra,Satara,Maize,86.4,840.0,840.0,840.0,2009,3
102,15,2009-04-01,Maharashtra,Satara,Maize,3.0,770.0,810.0,790.0,2009,4
117,16,2009-05-01,Maharashtra,Satara,Maize,4.0,780.0,820.0,800.0,2009,5
120,17,2009-06-01,Maharashtra,Satara,Maize,2.0,860.0,900.0,880.0,2009,6
130,18,2009-07-01,Maharashtra,Satara,Maize,2.0,840.0,900.0,860.0,2009,7
144,19,2009-08-01,Maharashtra,Satara,Maize,3.5,900.0,950.0,925.0,2009,8
158,20,2009-09-01,Maharashtra,Satara,Maize,3.0,900.0,940.0,920.0,2009,9
171,21,2009-10-01,Maharashtra,Satara,Maize,3.0,840.0,880.0,860.0,2009,10
183,22,2009-11-01,Maharashtra,Satara,Maize,8.0,840.0,870.0,855.0,2009,11
193,23,2009-12-01,Maharashtra,Satara,Maize,11.0,840.0,900.0,870.0,2009,12
210,24,2010-01-01,Maharashtra,Satara,Maize,20.0,860.0,900.0,880.0,2010,1
224,25,2010-02-01,Maharashtra,Satara,Maize,6.0,900.0,940.0,920.0,2010,2
236,26,2010-03-01,Maharashtra,Satara,Maize,2.0,860.0,885.0,870.0,2010,3
249,27,2010-04-01,Maharashtra,Satara,Maize,3.0,860.0,900.0,870.0,2010,4
260,28,2010-05-01,Maharashtra,Satara,Maize,40.0,845.0,855.0,850.0,2010,5
275,29,2010-06-01,Maharashtra,Satara,Maize,8.0,940.0,970.0,945.0,2010,6
284,30,2010-07-01,Maharashtra,Satara,Maize,10.0,900.0,1000.0,950.0,2010,7
298,31,2010-08-01,Maharashtra,Satara,Maize,9.6,840.0,1170.0,1050.0,2010,8
