,Unnamed: 0,date,State,District,Varity,Arrival,Min_Price,max_price,model price,year,month
0,0,2008-01-01,Karnataka,Mysore,Maize,10.0,520.0,520.0,520.0,2008,1
55,1,2008-02-01,Karnataka,Mysore,Maize,21.0,470.0,470.0,470.0,2008,2
111,2,2008-03-01,Karnataka,Mysore,Maize,9.0,420.0,420.0,420.0,2008,3
164,3,2008-04-01,Karnataka,Mysore,Maize,6.0,500.0,500.0,500.0,2008,4
188,4,2008-05-01,Karnataka,Mysore,Maize,3.0,745.0,745.0,745.0,2008,5
195,5,2008-06-01,Karnataka,Mysore,Maize,1.0,901.0,942.0,932.0,2008,6
205,6,2008-07-01,Karnataka,Mysore,Maize,1.0,650.0,650.0,650.0,2008,7
231,7,2008-08-01,Karnataka,Mysore,Maize,3.0,505.0,740.0,700.0,2008,8
254,8,2008-09-01,Karnataka,Mysore,Maize,13.0,641.0,875.0,845.0,2008,9
297,9,2008-10-01,Karnataka,Mysore,Maize,8.0,500.0,500.0,500.0,2008,10
372,10,2008-11-01,Karnataka,Mysore,Maize,20.0,600.0,950.0,800.0,2008,11
456,11,2008-12-01,Karnataka,Mysore,Maize,142.0,680.0,810.0,805.0,2008,12
495,12,2009-01-01,Karnataka,Mysore,Maize,4.0,601.0,730.0,722,2009,1
531,13,2009-02-01,Karnataka,Mysore,Maize,29.0,710.0,710.0,710,2009,2
606,14,2009-03-01,Karnataka,Mysore,Maize,30.0,725.0,725.0,725,2009,3
661,15,2009-04-01,Karnataka,Mysore,Maize,33.0,728.0,735.0,730,2009,4
691,16,2009-05-01,Karnataka,Mysore,Maize,5.0,771.0,812.0,812,2009,5
708,17,2009-06-01,Karnataka,Mysore,Maize,14.0,800.0,800.0,800,2009,6
725,18,2009-07-01,Karnataka,Mysore,Maize,7.0,750.0,750.0,750,2009,7
734,19,2009-08-01,Karnataka,Mysore,Maize,66.0,460.0,848.0,578,2009,8
738,20,2009-09-01,Karnataka,Mysore,Maize,10.0,700.0,700.0, ,2009,9
769,21,2009-10-01,Karnataka,Mysore,Maize,101.0,600.0,700.0,650.0,2009,10
865,22,2009-11-01,Karnataka,Mysore,Maize,66.0,600.0,700.0,700.0,2009,11
943,23,2009-12-01,Karnataka,Mysore,Maize,34.0,500.0,600.0,600.0,2009,12
1003,24,2010-01-01,Karnataka,Mysore,Maize,8.0,812.0,812.0,812.0,2010,1
1051,25,2010-02-01,Karnataka,Mysore,Maize,1.0,672.0,837.0,788.0,2010,2
1076,26,2010-03-01,Karnataka,Mysore,Maize,12.0,742.0,817.0,777.0,2010,3
1098,27,2010-04-01,Karnataka,Mysore,Maize,1.0,617.0,805.0,758.0,2010,4
1106,28,2010-05-01,Karnataka,Mysore,Maize,3.0,850.0,850.0,850.0,2010,5
1110,29,2010-06-01,Karnataka,Mysore,Maize,107.0,967.0,967.0,967.0,2010,6
1114,30,2010-07-01,Karnataka,Mysore,Maize,2.0,835.0,835.0,835.0,2010,7
1127,31,2010-08-01,Karnataka,Mysore,Maize,12.0,700.0,700.0,700.0,2010,8
1167,32,2010-09-01,Karnataka,Mysore,Maize,28.0,556.0,955.0,763.0,2010,9
1213,33,2010-10-01,Karnataka,Mysore,Maize,140.0,700.0,700.0,700.0,2010,10
1266,34,2010-11-01,Karnataka,Mysore,Maize,10.0,700.0,700.0,700.0,2010,11
1289,35,2010-12-01,Karnataka,Mysore,Maize,24.0,700.0,700.0,700.0,2010,12
1351,36,2011-01-01,Karnataka,Mysore,Maize,1.0,817.0,868.0,850.0,2011,1
1389,37,2011-02-01,Karnataka,Mysore,Maize,18.0,750.0,750.0,750.0,2011,2
1440,38,2011-03-01,Karnataka,Mysore,Maize,36.0,700.0,720.0,720.0,2011,3
1450,39,2011-04-01,Karnataka,Mysore,Maize,16.0,788.0,788.0,788.0,2011,4
1455,40,2011-05-01,Karnataka,Mysore,Maize,1.0,959.0,1265.0,1085.0,2011,5
1458,41,2011-06-01,Karnataka,Mysore,Maize,1.0,701.0,892.0,793.0,2011,6
